[2024-10-06T21:07:01.754+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: flight_data_pipeline.upload_to_db scheduled__2024-10-05T00:00:00+00:00 [queued]>
[2024-10-06T21:07:01.764+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: flight_data_pipeline.upload_to_db scheduled__2024-10-05T00:00:00+00:00 [queued]>
[2024-10-06T21:07:01.764+0000] {taskinstance.py:1361} INFO - Starting attempt 15 of 15
[2024-10-06T21:07:01.779+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): upload_to_db> on 2024-10-05 00:00:00+00:00
[2024-10-06T21:07:01.785+0000] {standard_task_runner.py:57} INFO - Started process 69 to run task
[2024-10-06T21:07:01.789+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'flight_data_pipeline', 'upload_to_db', 'scheduled__2024-10-05T00:00:00+00:00', '--job-id', '136', '--raw', '--subdir', 'DAGS_FOLDER/flights_dag.py', '--cfg-path', '/tmp/tmpsjwxv1gj']
[2024-10-06T21:07:01.791+0000] {standard_task_runner.py:85} INFO - Job 136: Subtask upload_to_db
[2024-10-06T21:07:01.812+0000] {logging_mixin.py:154} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:195 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2024-10-06T21:07:02.047+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Brisbane International', 'Australia-Brisbane', 'Sydney Kingsford Smith Airport', 'Australia/Sydney', '3', 'Cathay Pacific', '9045')
[2024-10-06T21:07:02.047+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Brisbane International', 'Australia-Brisbane', 'Sydney Kingsford Smith Airport', 'Australia/Sydney', '3', 'LATAM Airlines', '5902')
[2024-10-06T21:07:02.047+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Brisbane International', 'Australia-Brisbane', 'Sydney Kingsford Smith Airport', 'Australia/Sydney', '3', 'Air New Zealand', '1703')
[2024-10-06T21:07:02.048+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Cam Ranh', 'Asia/Ho_Chi_Minh', '2', 'VietJet Air', '839')
[2024-10-06T21:07:02.048+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Cam Ranh', 'Asia/Ho_Chi_Minh', '2', None, '4504')
[2024-10-06T21:07:02.048+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Cam Ranh', 'Asia/Ho_Chi_Minh', '2', 'FlexFlight', '4839')
[2024-10-06T21:07:02.048+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Cam Ranh', 'Asia/Ho_Chi_Minh', '2', None, '2839')
[2024-10-06T21:07:02.049+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Duong Dong', 'Asia/Ho_Chi_Minh', '2', 'VietJet Air', '975')
[2024-10-06T21:07:02.049+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Duong Dong', 'Asia/Ho_Chi_Minh', '2', None, '4540')
[2024-10-06T21:07:02.049+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Seoul (Incheon)', 'Asia-Seoul', 'Duong Dong', 'Asia/Ho_Chi_Minh', '2', 'FlexFlight', '4975')
[2024-10-06T21:07:02.049+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Cam Ranh', 'Asia-Ho_Chi_Minh', 'Seoul (Incheon)', 'Asia/Seoul', '1', 'Asiana Airlines', '7745')
[2024-10-06T21:07:02.050+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Suvarnabhumi International', 'Asia-Bangkok', 'Seoul (Incheon)', 'Asia/Seoul', '1', 'Thai Airways International', '6726')
[2024-10-06T21:07:02.050+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Suvarnabhumi International', 'Asia-Bangkok', 'Seoul (Incheon)', 'Asia/Seoul', '1', 'Air Canada', '6997')
[2024-10-06T21:07:02.050+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Suvarnabhumi International', 'Asia-Bangkok', 'Seoul (Incheon)', 'Asia/Seoul', '1', 'Austrian', '8051')
[2024-10-06T21:07:02.051+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Suvarnabhumi International', 'Asia-Bangkok', 'Seoul (Incheon)', 'Asia/Seoul', '1', 'Ethiopian Airlines', '1299')
[2024-10-06T21:07:02.051+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Kuala Lumpur International Airport (klia)', 'Asia-Kuala_Lumpur', 'Kansai International', 'Asia/Tokyo', '1', 'AirAsia X', '532')
[2024-10-06T21:07:02.051+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Kuala Lumpur International Airport (klia)', 'Asia-Kuala_Lumpur', 'Ninoy Aquino International', 'Asia/Manila', '3', 'Cebu Pacific Air', '502')
[2024-10-06T21:07:02.051+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Kuala Lumpur International Airport (klia)', 'Asia-Kuala_Lumpur', 'Shenzhen', 'Asia/Shanghai', 'T3', 'China Southern Airlines', '5080')
[2024-10-06T21:07:02.052+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Kuala Lumpur International Airport (klia)', 'Asia-Kuala_Lumpur', 'Yantai', 'Asia/Shanghai', 'T2', 'China Eastern Airlines', '7364')
[2024-10-06T21:07:02.052+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Canberra', 'Australia-Sydney', 'Brisbane International', 'Australia/Brisbane', 'D', 'QantasLink', '2382')
[2024-10-06T21:07:02.052+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Taiwan Taoyuan International (Chiang Kai Shek International)', 'Asia-Taipei', 'Kansai International', 'Asia/Tokyo', '1', 'Jetstar', '50')
[2024-10-06T21:07:02.052+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Mackay', 'Australia-Brisbane', 'Mackay', 'Australia/Brisbane', None, 'empty', None)
[2024-10-06T21:07:02.053+0000] {logging_mixin.py:154} INFO - (datetime.date(2024, 10, 7), 'active', 'Kuala Lumpur International Airport (klia)', 'Asia-Kuala_Lumpur', 'Guangzhou Baiyun International', 'Asia/Shanghai', '2', 'Malaysia Airlines', '4478')
[2024-10-06T21:07:02.053+0000] {logging_mixin.py:154} INFO - Data inserted and selected successfully!
[2024-10-06T21:07:02.053+0000] {python.py:194} INFO - Done. Returned value was: None
[2024-10-06T21:07:02.061+0000] {taskinstance.py:1400} INFO - Marking task as SUCCESS. dag_id=flight_data_pipeline, task_id=upload_to_db, execution_date=20241005T000000, start_date=20241006T210701, end_date=20241006T210702
[2024-10-06T21:07:02.095+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-10-06T21:07:02.115+0000] {taskinstance.py:2778} INFO - 0 downstream tasks scheduled from follow-on schedule check
